id,name,signal,h_codes,euh_codes,p_codes,symbols
017680,Tributylphosphat,Achtung,"H351,H302,H315",,"P280,P273,P308+P313,P302+P350,P405,P501","GHS08,GHS07"
017690,Tris(2-ethylhexyl)phosphat,Achtung,"H315,H319",,"P280,P305+P351+P338,P362,P332+P313,P337+P313",GHS07
017700,Bis(2-ethylhexyl)phthalat,Gefahr,H360FD,,"P201,P280,P308+P313",GHS08
017710,Formamid,Gefahr,"H360D,H351,H373",,"P201,P314",GHS08
017740,"N,N-Diethyl-4-nitrosoanilin",Gefahr,"H301,H311,H331",,"P261,P280,P301+P310,P311",GHS06
017750,"N,N-Dimethyl-4-nitrosoanilin",Gefahr,"H251,H301,H315,H317,H319,H335",,"P235+P410,P261,P280,P301+P310,P305+P351+P338","GHS02,GHS06"
017770,"N,N,N',N'-Tetramethylethylendiamin",Gefahr,"H225,H332,H302,H314",,"P210,P280,P305+P351+P338,P310","GHS02,GHS05,GHS07"
017780,2-Piperazin-1-ylethylamin,Gefahr,"H314,H317,H311,H302,H412",,"P273,P280,P305+P351+P338,P310","GHS06,GHS05"
017790,N-Acetylsulfanilylchlorid,Gefahr,"H314,H335",,"P261,P280,P305+P351+P338,P310","GHS05,GHS07"
017820,4-Nitroanisol,Achtung,"H341,H412",,"P201,P273,P281,P308+P313,P405,P501",GHS08
017830,"Diaminotoluol, Isomere",Gefahr,"H350,H341,H361f,H301,H311,H373,H319,H317,H411",,"P273,P280,P301+P310,P302+P352,P305+P351+P338,P308+P313","GHS06,GHS08,GHS09"
017840,Salicylsäure,Gefahr,"H302,H318",,"P270,P280,P305+P351+P338","GHS05,GHS07"
017850,"3,3'-Dimethoxybenzidin",Gefahr,"H350,H302",,"P201,P308+P313","GHS08,GHS07"
017860,"1,1'-Iminodipropan-2-ol",Achtung,H319,,P305+P351+P338,GHS07
017870,4-Nitrophenetol,,,,,
017880,"3,5-Xylenol",Gefahr,"H311,H301,H314",,"P280,P301+P310+P330,P303+P361+P353,P304+P340+P310,P305+P351+P338","GHS06,GHS05"
017890,"3,5-Xylidin",Gefahr,"H301,H311,H331,H373,H411",,"P261,P273,P280,P301+P310,P311","GHS06,GHS08,GHS09"
017900,"2,4-Dinitrotoluol",Gefahr,"H350,H341,H361f,H301,H311,H331,H373,H410",,"P201,P273,P281,P308+P313","GHS06,GHS08,GHS09"
017910,Oxalsäure,Gefahr,"H302,H312,H318",,"P280,P305+P351+P338","GHS05,GHS07"
017920,"1,2-Dichlor-4-nitrobenzol",Achtung,"H302,H411",,"P262,P273","GHS07,GHS09"
017930,"2,5-Dinitrotoluol",Gefahr,"H350,H341,H361f,H331,H311,H301,H373,H411",,,"GHS06,GHS08,GHS09"
017940,"2,3-Dichlor-1-propanol",Gefahr,"H301,H310,H318,H332",,"P280,P302+P350,P305+P351+P338,P310","GHS06,GHS05"
017950,"3,3'-Dimethylbenzidin",Gefahr,"H350,H302,H411",,"P201,P273,P308+P313","GHS08,GHS07,GHS09"
017970,4-Methoxy-m-phenylendiamin,Gefahr,"H302,H341,H350,H411",,"P201,P273,P281,P308+P313","GHS08,GHS07,GHS09"
017980,"2,5-Dichloranilin",Gefahr,"H301,H311,H331,H373,H410",,"P261,P273,P280,P301+P310,P311,P501","GHS06,GHS08,GHS09"
017990,2-Aminobenzoesäure,Achtung,H319,,P305+P351+P338,GHS07
018000,"2-Amino-4,6-dinitrophenol",Gefahr,"H201,H332,H312,H302,H412",,,"GHS01,GHS07"
018020,2-Methylaminoethanol,Gefahr,"H302+H312,H314,H335,H373",,"P261,P280,P305+P351+P338,P310","GHS08,GHS05,GHS07"
018030,2-Hydroxy-3-methylbenzoesäure,Gefahr,"H302,H315,H318,H335",,"P261,P280,P305+P351+P338,P313","GHS05,GHS07"
018040,3-Methyl-1-phenyl-5-pyrazolon,Achtung,H302,,"P280,P301+P312",GHS07
018090,Sarcosin,,,,,
018100,N-Methyltaurin,,,,,
018110,"1-Chlor-2,4-dinitrobenzol",Gefahr,"H301+H331,H310,H315,H317,H318,H373,H410",,"P261,P273,P280,P301+P310,P302+P350,P305+P351+P338","GHS06,GHS08,GHS05,GHS09"
018150,4-Chlor-o-toluidiniumchlorid,Gefahr,"H350,H341,H331,H311,H301,H410",,,"GHS06,GHS08,GHS09"
018170,"2,5-Dimethoxyanilin",Gefahr,H301,,P301+P310,GHS06
018180,m-Nitroanilin,Gefahr,"H301,H311,H331,H373,H412",,"P261,P273,P280,P301+P310,P311","GHS06,GHS08"
018190,4-Aminoacetanilid,Achtung,H319,,"P280,P305+P351+P338",GHS07
018200,"3,3'-Dimethoxybiphenyl-4,4'-ylendiammoniumdichlorid",Gefahr,"H350,H302",,"P201,P308+P313","GHS08,GHS07"
018210,5-Chlor-2-methoxyaniliniumchlorid,Achtung,H302,,,GHS07
018230,5-Nitro-o-anisidin,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
018240,4-Nitro-o-anisidin,Achtung,"H302,H351,H411",,"P201,P202,P264,P273,P281,P308+P313","GHS08,GHS07,GHS09"
018270,m-Kresol,Gefahr,"H301,H311,H314",,"P280,P302+P352,P301+P330+P331,P305+P351+P338,P308+P310","GHS06,GHS05"
018280,2'-Methoxyacetoacetanilid,Achtung,"H302,H312,H332",,"P261,P264,P270,P271,P280,P302+P352",GHS07
018300,8-Amino-2-naphthol,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
018330,"2,4,6-Trichlor-1,3,5-triazin",Gefahr,"H330,H302,H314,H317,H335",EUH014,"P260,P280,P301+P330+P331,P302+P352,P304+P340,P305+P351+P338,P402+P404","GHS06,GHS05"
018360,2-Methylpyridin,Gefahr,"H226,H302,H311,H332,H319,H335",,"P261,P280,P305+P351+P338,P312","GHS02,GHS06"
018380,"2,4,6-Trimethylpyridin",Gefahr,"H226,H302,H311,H332,H315,H319,H335",,"P261,P280,P305+P351+P338,P312","GHS02,GHS06"
018390,Triethylamin,Gefahr,"H225,H302,H311+H331,H314,H335",,"P210,P280,P303+P361+P353,P304+P340,P310,P305+P351+P338,P403+P233","GHS02,GHS06,GHS05"
018410,Triethylammoniumbromid,Achtung,"H302,H312,H332,H315,H319,H335",,"P261,P280,P301+P312,P302+P352,P304+P340,P305+P351+P338",GHS07
018420,Allylglycidylether,Gefahr,"H226,H351,H341,H361f,H332,H302,H335,H315,H318,H317,H412",,"P210,P233,P281,P273,P304+P340,P302+P352,P305+P351+P338,P308+P313","GHS02,GHS08,GHS05,GHS07"
018460,Acetoacetamid,,,,,
018470,o-Xylol,Gefahr,"H226,H304,H312+H332,H315,H319,H335,H412",,"P210,P261,P273,P301+P310,P302+P352,P312,P331","GHS02,GHS08,GHS07"
018480,m-Xylol,Gefahr,"H226,H304,H312,H332,H315,H319,H335,H412",,"P261,P273,P280,P301+P310,P305+P351+P338,P331","GHS02,GHS08,GHS07"
018490,p-Xylol,Achtung,"H226,H304,H312,H315,H332,H319,H335,H412",,"P210,P280,P305+P351+P338,P301+P330+P331","GHS02,GHS07"
018500,Methyl-2-nitro-p-tolylether,Achtung,"H302,H319",,P305+P351+P338,GHS07
018520,N-(3-(Diethylamino)phenyl)acetamid,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
018540,Chlorethan,Gefahr,"H220,H280,H351,H412",,"P201,P210,P273,P281,P308+P313,P403+P233","GHS02,GHS04,GHS08"
018550,Triphenylphosphat,Achtung,H410,,"P273,P501",GHS09
018560,Diphenyltolylphosphat,Achtung,"H302,H410",,"P270,P264,P273,P301+P312,P330,P501","GHS07,GHS09"
018570,Diphenylphosphat,,,,,
018620,2-Amino-4-nitrophenol,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
018650,2-Amino-4-chlorphenol,Achtung,"H302,H315,H319,H335",,"P261,P305+P351+P338",GHS07
018700,"4-Chlor-2,5-dimethoxyanilin",Achtung,"H302,H373,H411",,"P260,P264,P270,P273,P301+P312,P314,P330,P391,P501","GHS07,GHS08,GHS09"
018710,2-Nitronaphthalin,Gefahr,"H228,H350,H411",,"P201,P210,P273,P308+P313","GHS02,GHS08,GHS09"
018730,Natriumphenolat,Gefahr,H314,,"P260,P303+P361+P353,P305+P351+P338,P301+P330+P331,P405,P501",GHS05
018740,Tris(2-chlorethyl)phosphat,Gefahr,"H351,H360F,H302,H411",,"P201,P273,P281,P304+P340,P308+P313","GHS08,GHS07,GHS09"
018750,2-Nitro-p-kresol,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
018780,2-Chloranilin,Gefahr,"H331,H311,H301,H319,H373,H410",,"P261,P273,P280,P301+P310,P330,P403+P233","GHS06,GHS08,GHS09"
018790,3-Chloranilin,Gefahr,"H301+H311+H331,H373,H410",,"P261,P273,P280,P301+P310,P311,P501","GHS06,GHS08,GHS09"
018810,4-Aminobenzoesäure,,,,,
018830,Phenylhydrazin,Gefahr,"H350,H341,H331,H311,H301,H372,H319,H315,H317,H400",,"P201,P273,P305+P351+P338,P304+P340,P302+P352,P308+P310","GHS06,GHS08,GHS09"
018850,Dimethylphosphit,Gefahr,"H311,H315,H319,H335,H351",,"P261,P280,P305+P351+P338,P361,P405,P501","GHS06,GHS08"
018860,Natriumethanolat,Gefahr,"H228,H251,H314",EUH014,"P210,P235+P410,P280,P303+P361+P353,P304+P340+P310,P305+P351+P338","GHS02,GHS05"
018880,5-Methylisoxazol,Achtung,H226,,,GHS02
018890,"2,6-Xylidin",Achtung,"H351,H332,H312,H302,H335,H315,H319,H411",,"P273,P391,P501","GHS08,GHS07,GHS09"
018940,"2',4'-Dimethylacetoacetanilid",Achtung,"H302,H412",,"P262,P273,P280,P501",GHS07
018950,2'-Chloracetoacetanilid,Achtung,"H315,H319,H335",,"P261,P302+P352,P305+P351+P338,P321,P405,P501",GHS07
018970,5-Amino-2-(2-(4-nitro-2-sulfophenyl)vinyl)benzolsulfonsäure,,,,,
018990,Benzolsulfonamid,Achtung,H302,,"P301+P312,P330,P264",GHS07
019000,2-Chlorethanol,Gefahr,"H226,H300+H310+H330",,"P210,P280,P302+P352,P304+P340,P309+P310","GHS02,GHS06"
019010,D-Glucose,,,,,
019020,Acetonazin,Gefahr,"H226,H302,H311,H315,H319,H335,H350",,"P201,P261,P280,P305+P351+P338,P308+P313","GHS02,GHS06,GHS08"
019030,"2,4-Dichloranilin",Gefahr,"H301,H311,H331,H373,H410",,"P273,P280,P302+P352,P304+P340,P308+P310","GHS06,GHS08,GHS09"
019060,Di-tert-Butylperoxid,Gefahr,"H225,H242,H341,H412",,,"GHS02,GHS08"
019070,Dilauroylperoxid,Gefahr,H242,,"P220,P280,P410,P411+P235,P420",GHS02
019080,Natrium-4-aminonaphthalin-1-sulfonat,,,,,
019190,3-Aminobenzolsulfonsäure,Achtung,"H302,H312,H332",,P280,GHS07
019210,6-Amino-4-hydroxynaphthalin-2-sulfonsäure,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
019290,2-Chlor-6-methylanilin,Gefahr,"H302,H311+H331,H315,H319,H370,H372",,,"GHS06,GHS08"
019300,4-Aminonaphthalin-1-sulfonsäure,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
019420,"3,4-Diaminobenzoesäure",Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
019430,"2,4-Dimethoxyanilin",Achtung,"H302,H315,H319,H335",,"P261,P305+P351+P338",GHS07
019480,N-Phenyl-2-naphthylamin,Achtung,"H351,H319,H315,H317,H411",,,"GHS08,GHS07,GHS09"
019550,"4'-Amino-2',5'-diethoxybenzanilid",Gefahr,"H315,H318,H335",,"P261,P280,P305+P351+P338",GHS05
019560,4-Aminobenzolsulfonsäure,Achtung,"H319,H315,H317",,"P280,P302+P352,P305+P351+P338",GHS07
019570,Natriumsulfanilat,,,,,
019580,5-Chlor-2-(4-chlorphenoxy)anilin,,,,,
019590,"1,4-Dichlor-2-nitrobenzol",Achtung,"H302,H411",,P273,"GHS07,GHS09"
019610,5-Nitro-m-xylol,Gefahr,"H301,H311,H331,H373",,"P261,P280,P301+P310,P311","GHS06,GHS08"
019620,"3,4-Dinitrobenzoesäure",Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
019640,2-Amino-4-chlorbenzonitril,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
019650,"2,4,5-Trichlor-1-nitrobenzol",Achtung,"H302+H312+H332,H410",,"P261,P264,P271,P273,P280,P302+P352","GHS07,GHS09"
019670,o-Aminoazotoluol,Gefahr,"H350,H317",,,"GHS08,GHS07"
019690,N-Benzyl-N-ethyl-m-toluidin,Gefahr,"H301,H311,H331",,"P261,P280,P301+P310,P311",GHS06
019700,N-Ethyl-o-toluidin,Gefahr,"H301,H311,H331,H315,H319,H335",,"P261,P280,P301+P310,P305+P351+P338,P311",GHS06
019730,Tetrachlor-p-benzochinon,Achtung,"H315,H319,H410",,"P273,P302+P352,P305+P351+P338","GHS07,GHS09"
019740,4-(Diethylamino)benzaldehyd,Achtung,"H312,H315,H319,H335",,"P261,P280,P305+P351+P338,P304+P340,P405,P501",GHS07
019750,3-Nitrobenzolsulfonylchlorid,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
019780,"2,2'-(m-Tolylimino)diethanol",Gefahr,H318,,,GHS05
019790,"4,4'-Bis(dimethylamino)benzhydrol",Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
019800,"N,N,N',N'-Tetramethyl-4,4'-methylendianilin",Gefahr,"H350,H410",,"P201,P273,P308+P313,P501","GHS08,GHS09"
019810,N-Benzyl-N-ethylanilin,Achtung,"H302,H312",,P280,GHS07
019820,3-Nitrobenzaldehyd,Achtung,"H302,H411",,P273,"GHS07,GHS09"
019830,"N,N-Bis(2-hydroxyethyl)-p-toluidin",Gefahr,"H302,H318",,,"GHS05,GHS07"
019840,2-Ethoxyanilin,Gefahr,"H301,H311,H331,H373",,"P280,P302+P352,P304+P340,P309+P310","GHS06,GHS08"
019910,4-Methyl-o-phenylendiamin,Achtung,"H302,H319,H341,H412",,"P260,P273,P280,P301+P312,P305+P351+P338","GHS07,GHS08"
019920,"1,2-Dinitrobenzol",Gefahr,"H300,H310,H330,H373,H410",,"P260,P264,P273,P280,P284,P301+P310","GHS06,GHS08,GHS09"
019930,"O,O,O-Tris(4-nitrophenyl)thiophosphat",,,,,
019950,4-Chlorphenol,Gefahr,"H290,H302,H312,H332,H314,H411",,"P273,P280,P260,P305+P351+P338,P315,P309+P311,P501","GHS05,GHS07,GHS09"
019960,Triphenylmethan,,,,,
019970,Ammonium-8-anilinonaphthalin-1-sulfonat,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
019990,Chloracetaldehyd,Gefahr,"H351,H330,H311,H301,H314,H400",,,"GHS06,GHS08,GHS05,GHS09"
020000,Dichloracetaldehyd,,,,,
020010,Chloral,Gefahr,"H301,H315,H319",,"P301+P310,P305+P351+P338",GHS06
020020,trans-Crotonaldehyd,Gefahr,"H225,H301,H311,H330,H315,H318,H335,H341,H373,H400",,"P201,P210,P260,P280,P304+P340+P310,P370+P378","GHS02,GHS06,GHS05,GHS08,GHS09"
020030,Aluminiumtriethanolat,Gefahr,"H228,H314",EUH014,"P210,P260,P303+P361+P353,P305+P351+P338,P405,P501","GHS02,GHS05"
020040,Ethylformiat,Gefahr,"H225,H302,H319,H332,H335",,"P210,P261,P305+P351+P338","GHS02,GHS07"
020050,"1,1-Diethoxyethan",Gefahr,"H225,H319,H315",,"P210,P233,P302+P352,P305+P351+P338,P403+P235","GHS02,GHS07"
020090,Aluminiumacetat,,,,,
020130,"1,1,2-Trichlorethan",Achtung,"H302,H312,H332,H351",EUH066,P280,"GHS08,GHS07"
020150,Ethylcrotonat,Gefahr,"H225,H319",,"P210,P240,P280,P305+P351+P338","GHS02,GHS07"
020160,Ethyl-3-hydroxybutyrat,,,,,
020190,"1,3-Butylendiacetat",,,,,
020200,"Hexachlorbuta-1,3-dien",Gefahr,"H301,H310,H330,H315,H319,H351,H361,H410",,"P260,P301+P310,P305+P351+P338,P320,P361,P405,P501","GHS06,GHS08,GHS09"
020230,Salicylaldehyd,Achtung,"H302,H411",,"P273,P301+P312,P330,P391,P501","GHS07,GHS09"
020240,4-Acetamidosalicylsäure,,,,,
020290,Propylbenzol,Gefahr,"H226,H304,H335,H411",,"P261,P273,P301+P310,P331","GHS02,GHS08,GHS07,GHS09"
020300,Butylbenzol,Achtung,H226,,P210,GHS02
020330,Butylbenzoat,Achtung,"H302,H315,H319",,"P302+P352,P305+P351+P338",GHS07
020340,2-Ethylhexanol,Achtung,"H315,H319,H332,H335",,"P261,P305+P351+P338",GHS07
020360,Benzamid,Achtung,"H302,H341",,"P281,P308+P313","GHS07,GHS08"
020370,Benzylalkohol,Achtung,"H332,H302,H319",,"P261,P301+P312+P330,P305+P351+P338,P305+P351+P338",GHS07
020380,2-Chloracetamid,Gefahr,"H361f,H301,H317",,"P281,P302+P352,P309+P310,P405,P501","GHS06,GHS08"
020390,N-Methylformanilid,Achtung,H315,,"P262,P302+P352",GHS07
020400,"2,2'-Thiodiethanol",Achtung,H319,,P305+P351+P338,GHS07
020410,Hexamethylentetramin,Achtung,"H228,H317",,"P210,P280,P333+P313","GHS02,GHS07"
020410,Hexamethylentetramin,Achtung,"H228,H317",,"P210,P280,P333+P313","GHS02,GHS07"
020420,"Dodecylbenzolsulfonsäure, Isomere",Gefahr,"H302,H314",,"P102,P280,P303+P361+P353,P305+P351+P338,P405","GHS05,GHS07"
020430,Dibutylhydrogenphosphat,Gefahr,"H314,H351",,"P280,P303+P361+P353,P304+P340,P310,P305+P351+P338","GHS05,GHS08"
020460,Sorbinsäure,Achtung,"H319,H335",,P305+P351+P338,GHS07
020470,Ethylenglykolmonophenylether,Achtung,"H302,H319",,P305+P351+P338,GHS07
020480,2-Phenylphenol,Achtung,"H335,H315,H319,H400",,"P273,P305+P351+P338,P302+P352","GHS07,GHS09"
020500,4-Methylstyrol,Gefahr,"H226,H304,H315,H319,H335",,"P261,P301+P310,P305+P351+P338,P331","GHS02,GHS08,GHS07"
020530,Diethylenglykolmonomethylether,Achtung,H361d,,"P280,P202,P308,P311,P405,P501",GHS08
020540,Ethylamin,Gefahr,"H220,H280,H332,H319,H335",,"P210,P261,P305+P351+P338,P410+P403","GHS02,GHS07"
020550,N-Ethyl-m-toluidin,Gefahr,"H301,H311,H331,H412",,"P260,P273,P280,P309+P311,P302+P352,P405,P501",GHS06
020560,Hexadecylamin,Gefahr,"H314,H400",,"P280,P273,P305+P351+P338,P310","GHS05,GHS09"
020570,N-Methyloctadecylamin,Gefahr,"H315,H318,H411",,"P280,P273,P264,P305+P351+P338+P310,P501","GHS05,GHS09"
020580,Dodecyldimethylamin,Gefahr,"H302,H314,H400",,"P264,P273,P280,P301+P330+P331,P303+P361+P353,P501","GHS07,GHS05,GHS09"
020590,Abietinsäure,Achtung,"H315,H319,H335,H400",,"P261,P273,P305+P351+P338","GHS07,GHS09"
020600,Ölsäure,,,,,
020610,"Nonylphenol, Isomere",Gefahr,"H361fd,H302,H314,H410",,,"GHS08,GHS05,GHS07,GHS09"
020650,1-Octadecanol,,,,,
020670,"Glycerinmonoacetat, Isomere",,,,,
020730,Naphthalin-2-sulfonsäure,Gefahr,"H314,H290",,"P260,P280,P303+P361+P353,P304+P340+P310,P305+P351+P338",GHS05
020770,Natrium-2-hydroxyethansulfonat,,,,,
020780,"1,2-Dichlorethen",Gefahr,"H225,H332,H412",,"P210,P273","GHS02,GHS07"
020800,Natriumdodecylsulfat,Gefahr,"H228,H302+H332,H315,H318,H335,H412",,"P210,P261,P280,P301+P312+P330,P305+P351+P338+P310,P370+P378","GHS02,GHS05,GHS07"
020840,"2,4,6-Tris(allyloxy)-1,3,5-triazin",Achtung,"H302,H411",,P273,"GHS07,GHS09"
020870,N-Butylphthalimid,,,,,
020890,"Calciumdodecylbenzolsulfonat, Isomere",Gefahr,"H315,H318",,,GHS05
020910,N-Phenyldiethanolamin,Gefahr,"H302,H318,H373",,"P280,P305+P351+P338","GHS05,GHS08,GHS07"
020920,4-Chlorbenzolsulfonylchlorid,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
020930,Stearoylchlorid,Gefahr,H314,EUH014,"P280,P305+P351+P338,P310",GHS05
020940,Oleoylchlorid,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
020980,Calciumstearat,,,,,
021120,N-(Hydroxyethyl)diethylenetriamin,,,,,
021130,Tetraethylenglykolmonomethylether,,,,,
021190,Didecylphthalat,,,,,
021210,Di(tridecyl)phthalat,,,,,
021240,Dioctylphthalat,,,,,
021330,N-Ethyl-N-(2-hydroxyethyl)-m-toluidin,Gefahr,"H302,H318,H412",,"P280,P305+P351+P338,P313,P501","GHS05,GHS07"
021340,N-Ethyl-N-(2-hydroxyethyl)anilin,Gefahr,"H302,H317,H318",,,"GHS05,GHS07"
021360,Diisooctylphthalat,Gefahr,"H360FD,H413",,,GHS08
021370,Diisononylphthalat,,,,,
021380,"Chlordinitrobenzol, Isomere",Gefahr,"H331,H311,H301,H373,H410",,,"GHS06,GHS08,GHS09"
021420,Butandiondioxim,Achtung,H228,,,GHS02
021430,Bis(butandiondioximato)nickel,Achtung,"H315,H317,H319,H335,H351",,"P261,P280,P305+P351+P338,P405,P501","GHS07,GHS08"
021470,N-Phenyl-1-naphthylamin,Achtung,"H302,H317,H373,H410",,"P273,P280,P501","GHS07,GHS08,GHS09"
021490,Pentadecan,Gefahr,H304,,"P260,P262,P301+P310,P331",GHS08
021530,Magnesiumstearat,,,,,
021550,Benzothiazol-2-ylamin,Achtung,"H302,H319",,P305+P351+P338,GHS07
021560,2-Hydroxycarbazol,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
021570,"1,5-Naphthylendiamin",Achtung,"H302,H317,H351,H410",,"P201,P280,P273,P308+P313,P301+P312,P405,P501","GHS08,GHS09"
021580,"Naphthalin-1,7-diol",Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
021590,"Naphthalin-2,3-diol",Gefahr,"H302,H315,H318,H335",,"P261,P280,P304+P340,P305+P351+P338,P405,P501","GHS05,GHS07"
021620,Dibutylphthalat,Gefahr,"H360Df,H400",,"P201,P273,P308+P313","GHS08,GHS09"
021630,Dibenzoylperoxid,Gefahr,"H241,H317,H319,H410",,"P210,P261,P273,P280,P305+P351+P338,P333+P313,P420,P501","GHS01,GHS02,GHS07,GHS09"
021640,"Divinylbenzol, Isomere",Achtung,"H315,H319,H335,H411",,"P273,P302+P352,P304+P340,P305+P351+P338","GHS07,GHS09"
021670,8-Aminonaphthalin-1-sulfonsäure,Achtung,"H315,H319,H335",,"P261,P280,P304+P340,P305+P351+P338,P405,P501",GHS07
021700,Formanilid,,,,,
021710,N-Phenyl-p-phenylendiamin,Achtung,"H302,H317,H319,H410",,"P273,P280,P305+P351+P338,P501","GHS07,GHS09"
021720,Oleylsarkosin,Gefahr,"H315,H318,H332,H400",,"P264,P273,P280,P305+P351+P338,P391","GHS05,GHS07,GHS09"
021740,2-Nitrophenol,,H412,,"P262,P273",
021750,5-Methyl-2-hexanon,Achtung,"H226,H332",,"P210,P304+P340","GHS02,GHS07"
021760,4-Nitrodiphenylamin,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
021780,"N,N'-Bis(1,4-dimethylpentyl)-p-phenylendiamin",Achtung,"H302,H317,H410",,"P261,P273,P280,P501","GHS07,GHS09"
021840,5-Aminosalicylsäure,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
021850,3-Amino-2-hydroxy-5-nitrobenzolsulfonsäure,Achtung,"H315,H317,H319",,"P280,P262,P272,P305+P351+P338,P303+P361+P353,P301+P312,P330",GHS07
021860,2-Amino-4-chlor-6-nitrophenol,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
021890,Anisol,Achtung,H226,,"P210,P262",GHS02
021910,Dichlorophen,Achtung,"H302,H319,H410",,"P273,P280,P301+P312,P305+P351+P338,P337+P313,P501","GHS07,GHS09"
021920,4-Methylchinolin,Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
021930,2-Hydrazinoethanol,Gefahr,"H301,H311,H331,H315,H319,H335,H351",,"P261,P280,P301+P310,P305+P351+P338,P311","GHS06,GHS08"
021950,N-Phenyl-o-phenylendiamin,Achtung,"H302,H332,H315",,,GHS07
021960,Methylammoniumchlorid,Achtung,"H302,H315,H319,H335",,"P261,P305+P351+P338",GHS07
021970,3-Sulfolen,Gefahr,H318,,"P280,P305+P351+P338",GHS05
022000,Acetanilid,Achtung,H302,,"P301+P312,P330",GHS07
022010,Dimethylsulfamoylchlorid,Gefahr,"H302,H312,H330,H314,H350",,"P201,P260,P280,P305+P351+P338,P310,P501","GHS06,GHS05,GHS08"
022030,"2-Chlor-4,6-dinitrophenol",Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
022040,"2,4-Dinitrophenol",Gefahr,"H301,H311,H331,H373,H400",EUH001,"P261,P273,P280,P301+P310,P311","GHS06,GHS08,GHS09"
022050,Methylarsonsäure,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
022080,5-Nitro-o-toluidin,Gefahr,"H351,H331,H311,H301,H412",,"P261,P273,P280,P301+P310,P311","GHS06,GHS08"
022120,"4-Chlor-2,6-dinitrophenol",Achtung,H302,,,GHS07
022190,Methylarsinoxid,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
022200,Xylidiniumchlorid,,,,,
022240,1-Hexanol,Achtung,"H226,H302+H312,H319",,,"GHS02,GHS07"
022250,4-Hydroxy-4-methylpentan-2-on,Achtung,"H226,H319",,"P210,P305+P351+P338","GHS02,GHS07"
022270,1-Phenylethanol,Achtung,"H302,H315,H319",,"P280,P302+P352,P305+P351+P338",GHS07
022280,2-Octanol,Gefahr,H318,,"P280,P305+P351+P338+P310",GHS05
022290,3-Methyl-2-pentanol,Achtung,"H226,H319",,P305+P351+P338,"GHS02,GHS07"
022300,1-Decanol,Achtung,"H319,H412",,"P273,P305+P351+P338",GHS07
022310,Ethylenglykolmonopropylether,Gefahr,"H226,H311,H319",,"P302+P352,P305+P351+P338,P309+P310","GHS02,GHS06"
022320,Ethylenglykolmonoisopropylether,Achtung,"H226,H312+H332,H319",,"P210,P302+P352,P305+P351+P338","GHS02,GHS07"
022330,Diethylenglykolmonopropylether,Achtung,H319,,P305+P351+P338,GHS07
022340,Butylglykolat,Gefahr,"H318,H361",,"P280,P305+P351+P338","GHS05,GHS08"
022350,(2-Butoxyethyl)acetat,Achtung,H312+H332,,P280,GHS07
022370,Diisobutylketon,Achtung,"H226,H335",,"P210,P261,P370+P378,P304+P340,P403+P233,P501","GHS02,GHS07"
022380,Acetophenon,Achtung,"H302,H319",,P305+P351+P338,GHS07
022400,"3,5,5-Trimethylcyclohex-2-enon",Achtung,"H351,H302,H312,H319,H335",,"P202,P261,P271,P281,P308+P313,P403+P233","GHS08,GHS07"
022410,2-Nitropropan,Gefahr,"H226,H302,H331,H341,H350,H412",,"P201,P261,P273,P281,P311","GHS02,GHS06,GHS08"
022420,Diethylenglykolmonobutylether,Achtung,H319,,"P264,P280,P305+P351+P338,P337+P313",GHS07
022430,3-Octanon,Achtung,H226,,"P210,P262",GHS02
022440,Dodecylbenzol,,H413,,,
022450,4-Nitro-o-kresol,Achtung,"H302,H315,H319,H335",,"P261,P305+P351+P338",GHS07
022470,Bleistearat,Gefahr,"H360Df,H332,H302,H373,H410",,,"GHS08,GHS07,GHS09"
022480,"Ditolylether, Isomerengemisch",Achtung,"H302,H410",,,"GHS07,GHS09"
022490,N-(Chlormethyl)phthalimid,Gefahr,"H301,H315,H317,H319,H335",,"P261,P280,P301+P310,P305+P351+P338",GHS06
